country,year,HFI,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-15","gini of household income reported in Gallup, by wp5-year"
Iraq,2016,4.5,4.412537098,9.685761452,0.718956709,60.86371613,0.666160166,-0.091289066,0.798866451,0.488692015,0.569758058,0.418604314,-1.643929005,-1.371656775,2.948788166,0.668274999,,0.2905,0.548373163
Ireland,2008,8.51,7.568029881,10.73775673,0.982521713,70.20683289,0.894108713,0.313648462,0.486994654,0.875383615,0.147759244,0.513727903,1.304415464,1.719994903,1.511516929,0.199723959,0.309,0.325545455,
Ireland,2010,8.46,7.257389545,10.69263554,0.972885907,70.77552032,0.85602957,0.339643061,0.618024111,0.875982642,0.200655416,0.332579374,1.17229867,1.606687188,1.905356526,0.262540191,0.323,0.325545455,0.575250983
Ireland,2012,8.59,6.964645386,10.71657276,0.961785913,70.86531067,0.90219456,0.291833282,0.572632253,0.835201979,0.236661568,0.3458727,1.131797075,1.579027534,1.870121717,0.268516421,0.325,0.325545455,0.470194757
Ireland,2014,8.64,7.018379211,10.80623436,0.967744648,71.3057251,0.921629548,0.25219956,0.406036258,0.784334838,0.228723049,0.459882379,1.18524611,1.686500072,1.672049999,0.238238767,0.319,0.325545455,0.495984018
Ireland,2016,8.67,7.04073143,11.05076122,0.958144009,71.57509613,0.874589145,0.161003679,0.398544312,0.809203029,0.211063311,0.574739754,1.085432649,1.564082265,1.843073368,0.26177299,,0.325545455,0.36578542
Israel,2008,7.29,7.261261463,10.27787685,0.859264135,71.07911682,0.662969172,0.13101545,0.898196399,0.709695339,0.349394649,0.184401557,-0.298916966,1.061621189,1.904234767,0.262245715,,0.411,
Israel,2010,7.89,7.358916283,10.30034924,0.881829858,71.65092468,0.5614779,0.142100871,0.902182698,0.67945838,0.362394363,0.448931694,-0.378653169,1.069919825,1.592490673,0.216402873,0.425,0.411,0.25077647
Israel,2012,7.52,7.110854626,10.32817173,0.903415501,71.74086761,0.681439221,0.145161554,0.862327278,0.665101826,0.319231451,0.343569756,-0.217279762,1.074690342,1.740085363,0.244708329,0.414,0.411,0.28481248
Israel,2014,7.37,7.400570393,10.36413765,0.889069736,72.13491821,0.706974626,0.085945688,0.818039954,0.604293108,0.271255702,0.443641841,-0.15607816,1.100101471,1.580246329,0.213530347,,0.411,0.281404018
Israel,2016,7.83,7.159010887,10.39464664,0.889660776,71.95502472,0.772297323,0.144781038,0.804056585,0.629189372,0.263090223,0.43813318,-0.027976096,1.185869336,1.66659677,0.232797071,,0.411,0.306069046
Italy,2008,8.13,6.779774189,10.54413414,0.87966311,71.66785431,0.543076873,0.040432975,0.945625067,0.636669159,0.267580599,0.363116562,0.790612161,0.494907379,1.945842266,0.287006944,0.336,0.341272727,
Italy,2010,8.08,6.354238033,10.4968462,0.872384131,72.15266418,0.737738907,-0.067901894,0.921075165,0.596380711,0.235879943,0.333916396,0.718360543,0.473874211,1.958520412,0.308222711,0.343,0.341272727,0.333891571
Italy,2012,8.09,5.839313984,10.46958542,0.86948663,72.33071136,0.570094943,0.104592361,0.908323646,0.66976124,0.387652248,0.280694604,0.712513387,0.410039097,2.190985203,0.375212789,0.349,0.341272727,0.369049281
Italy,2014,8.09,6.026585102,10.43252182,0.89789933,73.07937622,0.623531222,-0.073058255,0.919959545,0.716064274,0.356019616,0.309035748,0.728714049,0.340944111,2.005415201,0.332761437,0.347,0.341272727,0.472247213
Italy,2016,8.17,5.95452404,10.45493507,0.927212834,73.7829895,0.623741627,-0.088797256,0.902801216,0.685422838,0.339173585,0.23759909,0.694441795,0.386021525,1.871863604,0.314359903,,0.341272727,0.397048205
Jamaica,2014,7.2,5.310538769,8.993581772,0.874231517,65.4344101,0.808973134,-0.000494599,0.861132503,0.737160861,0.309984922,0.279506475,0.293532699,-0.073747598,2.764048338,0.520483613,,0.469,0.718125999
Japan,2008,8.49,5.91067934,10.49897957,0.887304068,73.7388916,0.77207005,-0.15214093,0.816475332,0.779842138,0.190774098,0.221201479,0.921506464,1.311800718,1.925752163,0.325808942,0.321,0.321,
Japan,2010,8.07,6.056752682,10.48429871,0.901924908,73.96668243,0.771722376,-0.157220587,0.769557059,0.827118337,0.187703073,0.27027148,0.960023105,1.358309865,1.978432059,0.32664898,,0.321,0.330657125
Japan,2012,8.14,5.968216419,10.50143242,0.905295432,74.19293976,0.752831519,,0.692387402,0.776910841,0.17147471,0.169178054,1.024869084,1.386078477,1.902083993,0.318702251,,0.321,0.361155748
Japan,2014,8.04,5.922620773,10.52736092,0.900040329,74.63196564,0.838051736,-0.156489342,0.617483139,0.741508007,0.18943283,0.37951529,1.002343178,1.562861204,1.893250585,0.319664329,,0.321,0.4244335
Japan,2016,8.45,5.954650879,10.55195904,0.899773836,75.08885193,0.836064637,-0.079771206,0.697639346,0.76010859,0.192402646,0.362200648,1.004748583,1.537288904,1.898952603,0.318902433,,0.321,0.329055846
Jordan,2008,6.79,4.930058002,9.181404114,0.766224205,63.24090195,,-0.128196046,0.709403396,0.668974996,0.331201166,,-0.553297222,0.328214109,2.431244135,0.493147165,0.326,0.343,
Jordan,2010,6.65,5.569942474,9.156176567,0.917988896,63.51428604,0.788073123,-0.047238044,,0.643088937,0.343418747,,-0.555909395,0.140978187,2.232982159,0.400898606,0.337,0.343,0.332173109
Jordan,2012,6.88,5.131996155,9.101000786,0.829496324,63.78110504,0.693142116,-0.160638839,,0.564724505,0.345336407,,-0.629235148,0.155911192,2.095973015,0.408412814,,0.343,0.324062377
Jordan,2014,6.74,5.333021641,9.062093735,0.816130996,64.03887939,0.728743196,-0.104411937,,0.660055876,0.312646091,,-0.646835566,0.198289096,2.650531769,0.497003764,,0.343,0.378347367
Jordan,2016,7.01,5.27128458,9.034749031,0.819944739,64.29154205,0.771350622,-0.038151234,,0.640657842,0.311913371,,-0.644290686,0.192616478,2.675685644,0.507596493,,0.343,0.369783759
Kazakhstan,2008,6.79,5.886419773,9.866419792,0.839467227,59.1370163,0.72658366,-0.23515515,0.899163663,0.675005436,0.15972586,0.686738968,-0.234162778,-0.651117742,1.874663949,0.318472683,0.291,0.295066667,
Kazakhstan,2010,6.87,5.514286518,9.908321381,0.90378648,60.2606163,0.784851849,-0.2296893,0.82270366,0.691866517,0.148950696,0.706021845,-0.304625303,-0.594972014,1.839565039,0.333599836,0.286,0.295066667,0.361889154
Kazakhstan,2012,6.62,5.759469509,9.998214722,0.891716659,61.42058945,0.839832306,-0.186195031,0.876681805,0.739842832,0.1843815,0.726160645,-0.792587876,-0.604768813,1.966768384,0.341484308,0.275,0.295066667,0.401825428
Kazakhstan,2014,6.64,5.970097542,10.06841087,0.79529345,63.1941185,0.799462974,-0.011543796,0.805351257,0.717839718,0.169456705,0.603504002,-0.573951423,-0.430692345,2.088203907,0.349777192,0.265,0.295066667,0.300080419
Kazakhstan,2016,6.78,5.533551693,10.0623312,0.927810669,63.86470795,0.782805562,-0.051563937,0.702016652,0.702479124,0.15541473,0.759726167,-0.622102797,-0.345599562,2.01249814,0.363690138,,0.295066667,0.339127779
Kenya,2008,6.63,4.015274525,7.755839348,0.826555252,52.32973099,0.620295763,0.005773747,0.909446537,0.772226989,0.148996606,0.505623937,-0.837242424,-0.713586986,1.400765896,0.34885931,,0.485,
Kenya,2010,6.81,4.255859375,7.8143363,0.805326462,54.64051819,0.635457218,0.035653993,0.917921245,0.819121718,0.12320178,0.343885571,-0.692239404,-0.622794569,1.580383301,0.371342927,,0.485,0.580105424
Kenya,2012,6.64,4.547335148,7.864229202,0.83141011,56.35370636,0.627654195,0.082487695,0.911273062,0.706963956,0.19417724,0.40184477,-0.805622458,-0.68510896,1.782849431,0.392064661,,0.485,0.560217559
Kenya,2014,6.75,4.904579639,7.920456409,0.765436411,57.51294708,0.819018543,0.188738659,0.849194229,0.814435542,0.221096709,0.635234892,-0.713739693,-0.499915898,2.383060932,0.485884845,,0.485,0.655450225
Kenya,2016,6.92,4.396127701,7.981255054,0.70592159,58.29753876,0.748508275,0.314662308,0.828411579,0.742762327,0.225647658,0.577654064,-0.737279534,-0.510546505,2.43389678,0.553645611,,0.485,0.556292892
Kuwait,2010,6.64,6.798151016,11.22796154,0.892722309,64.62863922,0.703019738,-0.073858008,0.486111403,0.717979968,0.203395993,,-0.036223382,0.305634946,1.477224588,0.217298001,,,0.339821249
Kuwait,2012,6.58,6.221094608,11.25955486,0.888916671,64.8392334,0.934049547,,,0.820708573,0.095490493,,-0.219685867,0.017574765,1.61350131,0.259359717,,,0.371355087
Kuwait,2014,6.41,6.180138588,11.16806412,,65.0563736,,,,,,,-0.254226625,-0.127895653,2.290534496,0.370628327,,,0.523020625
Kuwait,2016,6.27,5.947194576,11.13985634,0.845222056,65.27143097,0.840967178,-0.115944043,,0.688287258,0.314922988,,-0.420880616,-0.106411517,2.360634089,0.396932393,,,0.538838744
Kyrgyzstan,2008,6.62,4.736588001,7.934132099,0.792132616,60.5148468,0.719029367,-0.076416291,0.922627032,0.623046279,0.146871641,0.457722664,-0.830669522,-0.933197379,1.647036314,0.347726315,0.315,0.306375,
Kyrgyzstan,2010,6.4,4.996410847,7.933857918,0.885362923,61.26522064,0.720051169,-0.048297901,0.925793588,0.649521708,0.12346255,0.300620943,-0.986993611,-0.835764349,1.549441218,0.310110837,0.301,0.306375,0.375289708
Kyrgyzstan,2012,6.37,5.207785606,7.962011337,0.856181741,61.88621521,0.702731669,-0.055728517,0.892036796,0.690524042,0.182383269,0.513287067,-0.761174262,-0.815161526,1.584668517,0.304288357,0.274,0.306375,0.326006919
Kyrgyzstan,2014,6.58,5.252192974,8.065153122,0.898024797,62.23983765,0.736290097,0.377896905,0.896767378,0.725460649,0.185025334,0.36819616,-0.633556545,-0.838734567,1.973312378,0.375712097,0.268,0.306375,0.406125724
Kyrgyzstan,2016,6.78,4.856534004,8.099241257,0.914375484,62.67971039,0.813939214,0.078918613,0.916922808,0.778171241,0.126099676,0.527570188,-0.572721183,-0.856262386,1.919352412,0.395210326,,0.306375,0.401855767
Latvia,2008,8.27,5.145375252,9.970405579,0.855418265,63.6117363,0.630111456,-0.210306555,0.926328242,0.638644397,0.214901268,0.190757662,0.492690623,0.661815524,1.795724154,0.348997712,0.372,0.362,
Latvia,2012,8.09,5.125025272,9.944042206,0.851195216,64.80504608,0.563811779,-0.044994887,0.894979358,0.560012877,0.232224524,0.191219807,0.614571154,0.721494794,1.890645146,0.368904561,0.352,0.362,0.321798891
Latvia,2014,8.24,5.729115486,10.00858498,0.881255507,65.10926056,0.670653164,-0.0508052,0.803687513,0.652273059,0.225979373,0.229044721,0.66835165,0.854488194,1.962899804,0.342618287,0.351,0.362,0.406467557
Latvia,2016,8.42,5.940446377,10.0739727,0.917073965,65.10926056,0.685299277,-0.164454147,0.867639601,0.653751254,0.231383532,0.315261304,0.6312989,0.879815161,1.705120325,0.287035733,,0.362,0.384025455
Lebanon,2010,6.82,5.031899452,9.708188057,0.721424758,67.73925781,0.67763871,0.069415495,0.949062884,0.525078058,0.341205537,,-0.978156686,-0.451926082,2.298082829,0.456702858,,0.318,0.387687266
Lebanon,2012,6.73,4.572566986,9.619617462,0.712611496,68.10767365,0.620627165,-0.007968698,0.855777562,0.499440908,0.338856846,,-1.025322795,-0.52122736,2.328357935,0.509201467,,0.318,0.370209813
Lebanon,2014,6.48,5.233025551,9.534694672,0.758719444,68.41890717,0.657207966,-0.012245976,0.939358175,0.558848083,0.267213225,0.243386969,-1.059124351,-0.607333839,2.283015251,0.436270624,,0.318,0.338641614
Lebanon,2016,6.78,5.27072382,9.493102074,0.827885926,68.71556854,0.657357454,0.030867048,0.853114486,0.552651107,0.263445616,0.137951434,-1.038987398,-0.674152195,2.212087393,0.419693291,,0.318,0.322835147
Lesotho,2016,6.66,3.808204889,7.914381981,0.798059285,46.48040009,0.729489863,-0.100786686,0.742873371,0.732465565,0.27028349,0.609269023,-0.109219924,-0.34722355,3.102682352,0.814736187,,0.529,0.676437318
Liberia,2010,8.15,4.196063042,6.550585747,0.827098727,49.99171829,0.81900537,0.015801283,0.81842953,0.595008373,0.216883108,0.539702713,-0.339957416,-0.964233398,1.662302613,0.396157682,,0.3485,
Liberia,2014,6.66,4.571419239,6.690494061,0.708301783,51.58168793,0.590450883,0.022859605,0.868966281,0.542849243,0.44285962,0.34881407,-0.445641518,-0.945885003,2.945780754,0.644390881,0.332,0.3485,
Liberia,2016,6.53,3.354676008,6.624804974,0.642614603,52.38512802,0.763476014,0.086077176,0.901267469,0.635527551,0.509046674,0.544246912,-0.320883244,-0.987271547,2.625506639,0.782640874,,0.3485,0.558121264
Libya,2016,4.69,5.43358326,9.625382423,0.87606585,61.38998795,0.822384834,-0.130131885,,0.71778506,0.383073747,,-1.790413499,-1.900852084,2.687953711,0.494692653,,,0.480711341
Lithuania,2008,8.01,5.553925991,10.06756878,0.91366744,63.0782814,0.621060073,-0.267903358,0.960843027,0.532837272,0.275795698,0.161105841,0.797956586,0.650779128,1.994649768,0.359142303,0.357,0.353090909,
Lithuania,2010,8.15,5.065824986,9.955571175,0.881810606,64.35728455,0.519352257,-0.282765448,0.962167203,0.473149508,0.27202931,0.114503264,0.815447628,0.716123462,1.983343363,0.391514391,0.336,0.353090909,0.325772256
Lithuania,2012,8.18,5.771037102,10.08793449,0.918690145,64.88002777,0.503027141,-0.281919926,0.956959248,0.580971003,0.277385563,0.145729542,0.85785979,0.800440192,1.846569896,0.319971919,0.351,0.353090909,0.310113639
Lithuania,2014,8.31,6.125723839,10.17547321,0.908239841,65.45418549,0.507947206,-0.27263096,0.956347883,0.619342983,0.286910683,0.344657153,0.851863742,0.918602824,1.869706154,0.305222064,0.377,0.353090909,0.340137184
Lithuania,2016,8.4,5.865552425,10.2365284,0.937873363,66.51252747,0.614239335,-0.275435746,0.949392676,0.594167292,0.249855742,0.279638559,0.892637491,0.977511108,1.906200886,0.324982315,,0.353090909,0.355488271
Macedonia,2014,7.32,5.203825951,9.417222977,0.792998135,65.44247437,0.64474082,0.0320765,0.860599697,0.637328207,0.306998342,0.440928251,0.057450451,0.134971291,2.37170577,0.455761939,0.369,0.390166667,0.406790286
Macedonia,2016,7.29,5.34574604,9.476909637,0.871212244,65.7313385,0.706179321,0.077230327,0.869719028,0.638737202,0.292294681,0.256954134,-0.308208942,-0.02103078,2.175041437,0.406873316,,0.390166667,0.524655521
Madagascar,2008,6.83,4.640079021,7.328450203,0.775688589,53.69402313,0.332436115,-0.092685081,0.773066521,0.614424944,0.214525178,0.77520597,-0.398103029,-0.422686934,1.391759038,0.29994297,,0.431,
Madagascar,2012,6.9,3.550609589,7.223259449,0.673088312,55.21408844,0.487007886,-0.047277849,0.853590488,0.689855695,0.193977416,0.350055397,-0.709703803,-0.805914879,1.54313612,0.434611589,0.427,0.431,0.536564231
Madagascar,2014,7.05,3.675626993,7.224040031,0.655214131,55.94644547,0.528805017,-0.015436864,0.79105562,0.747616172,0.192181751,0.509788871,-0.528770864,-0.893007934,1.723502636,0.468900323,,0.431,0.450603485
Madagascar,2016,6.67,3.663085938,7.241845608,0.746496975,56.64513779,0.569645405,-0.061459843,0.864171147,0.813191354,0.204255417,0.490199178,-0.333081782,-0.873781383,1.532528877,0.418370992,,0.431,0.479676157
Malawi,2012,6.47,4.279269695,6.946744442,0.603725672,50.69045258,0.637362719,0.165935576,0.885784984,0.815616429,0.200462922,0.471810192,-0.104385272,-0.468000472,2.840632677,0.663812518,,0.43,0.664306819
Malawi,2014,6.51,4.563080311,6.994269848,0.511616111,52.38695908,0.785766721,0.057695087,0.824017882,0.703745067,0.262713403,0.61981827,0.008397531,-0.616410136,2.860910416,0.626969099,,0.43,0.664120555
Malawi,2016,6.71,3.476492643,6.988229752,0.524299622,53.61874771,0.809884131,0.062750474,0.823615015,0.603104591,0.32473892,0.552534401,-0.011598717,-0.675825953,2.231857777,0.641985476,,0.43,0.525955856
Malaysia,2008,6.37,5.806781769,9.951739311,0.802811384,63.93475723,0.77956599,0.024165014,0.883765519,0.815414429,0.185744986,0.663472474,-0.227433905,0.430628031,1.632484317,0.281134099,,0.461,
Malaysia,2010,6.48,5.580281734,9.957372665,0.839095771,64.24809265,0.769190669,0.013273014,0.843691051,0.832447946,0.191947669,0.733622134,-0.178312987,0.569223166,1.49690187,0.268248439,,0.461,0.431669295
Malaysia,2012,6.43,5.914283752,10.02529716,0.841218948,64.5929184,0.848071814,-0.001914886,0.846618474,0.867352903,0.176881894,0.761775732,-0.175875798,0.548253596,1.56255281,0.264199853,,0.461,0.448416948
Malaysia,2014,6.39,5.962921619,10.09388638,0.863067031,64.91131592,0.808384359,0.22050041,0.844815433,0.769534349,0.260893494,0.631384254,-0.046841979,0.738075614,2.210197926,0.370656878,,0.461,0.499112427
Mali,2008,6.12,4.114664078,7.5004673,0.746600628,45.62047958,0.494840056,-0.006719193,0.917589664,0.682153642,0.16449067,0.316960841,0.20643872,-0.507296562,1.502107143,0.365061909,,0.372666667,
Mali,2010,6.41,3.762305021,7.534754276,0.750922263,46.50926971,0.749049723,-0.022721779,0.810591161,0.796525419,0.16166617,0.706663907,-0.012395941,-0.621339619,1.536085367,0.408283055,,0.372666667,0.512073338
Mali,2012,6.11,4.313016891,7.498283863,0.823435068,47.2441597,0.704219282,-0.082917713,0.786719501,0.68075037,0.109447502,0.486437917,-1.264929414,-0.726040661,2.043205023,0.473729879,,0.372666667,0.460374266
Mali,2014,6.21,3.974714279,7.531102657,0.843123436,47.98880768,0.651513875,-0.032202613,0.657930553,0.740901411,0.185634121,0.623277962,-0.937695801,-0.772783101,1.853508472,0.466324955,,0.372666667,0.531705558
Mali,2016,5.92,4.016027927,7.586338997,0.836254537,48.78207016,0.696007371,-0.064837813,0.862326682,0.806901336,0.305299431,0.524199367,-0.864825547,-0.757015526,1.773323536,0.44156155,,0.372666667,0.438034266
Malta,2010,8.42,5.77387476,10.25166607,0.9083215,71.34848022,0.802044392,0.27565968,,0.69691956,0.375302672,0.41225192,1.210334539,1.207653165,2.283311844,0.395455718,,,0.516856968
Malta,2012,8.38,5.962872028,10.27960587,0.921752036,70.77765656,0.860689878,0.340875238,,0.744280636,0.390503973,0.498758078,1.115231633,1.216024399,2.184447765,0.366341561,,,0.404796422
Malta,2014,8.41,6.45211792,10.38436317,0.941215873,71.82951355,0.903936625,0.391501367,0.669645309,0.652304292,0.352065593,0.721220315,1.154881597,1.039208651,1.917212605,0.297144681,,,0.42092672
Malta,2016,8.42,6.590842247,10.48412037,0.930369377,71.82951355,0.916023612,0.333253354,0.696494639,0.687271595,0.355443776,0.618818283,1.138802528,0.974427104,1.875335813,0.2845366,,,0.401275814
Mauritania,2008,5.59,4.248075008,8.128241539,0.670252621,51.66256714,0.593264878,0.002584888,0.840947509,0.731891096,0.176086441,0.432421237,-0.792426348,-0.887665272,1.613226771,0.379754782,0.357,0.36825,
Mauritania,2010,5.52,4.772306919,8.106808662,0.856507838,52.11781693,0.66893059,0.075038329,0.72736448,0.777994037,0.128675625,0.493744522,-0.992717862,-0.850888789,1.570304751,0.329045206,,0.36825,0.376003712
Mauritania,2012,5.92,4.673203945,8.149764061,0.763332725,52.5381012,0.487372756,-0.002736215,0.707005799,0.782067597,0.163681492,0.383974999,-1.022454023,-0.811633348,1.355009198,0.289952934,,0.36825,0.359774947
Mauritania,2014,5.35,4.482805252,8.203957558,0.852777958,52.89084244,0.468318135,-0.038156051,0.589483082,0.754968464,0.163452432,0.349493027,-0.742465556,-0.896523118,1.77302587,0.395517051,0.324,0.36825,0.386848181
Mauritania,2016,5.38,4.472149372,8.180959702,0.784826875,53.18717194,0.466561466,-0.156557575,0.841835141,0.734556079,0.221666142,0.208929226,-0.783127666,-0.777293861,2.17881608,0.487196624,,0.36825,0.456840456
Mauritius,2014,8.02,5.647779942,9.812241554,0.784822047,65.17074585,0.824230313,0.163749352,0.879405558,0.808024526,0.222399607,0.56246227,0.804431081,0.858779669,1.964156508,0.347774982,,0.3575,0.388571531
Mauritius,2016,7.72,5.610003471,9.881625175,0.836032152,65.44968414,0.819175661,0.126588583,0.890661359,0.784898281,0.245711893,0.565379262,0.955853879,0.777220905,2.085884809,0.371815234,,0.3575,0.386705786
Mexico,2008,7.06,6.829036236,9.680820465,0.876327813,66.76859283,0.6774773,-0.133049652,0.784897923,0.825426459,0.201175302,0.413553208,-0.33441925,-0.096734367,2.094812393,0.306750804,0.482,0.48475,
Mexico,2010,6.77,6.802388668,9.650847435,0.876389682,67.02984619,0.778120756,-0.053913124,0.692891896,0.840059161,0.215494677,0.37198627,-0.273978293,-0.12431024,2.145824432,0.315451592,0.481,0.48475,0.419643879
Mexico,2012,6.53,7.320185184,9.700418472,0.767279446,67.31171417,0.787768304,-0.099098481,0.633281112,0.784479201,0.278110534,0.3614088,-0.274854422,-0.031542644,2.074157,0.283347607,0.481,0.48475,0.426429868
Mexico,2014,6.85,6.679831028,9.708677292,0.781964958,67.61637115,0.779132903,-0.10005594,0.629851162,0.80164963,0.22873041,0.327582031,-0.426801324,-0.14058508,2.15046978,0.32193476,0.482,0.48475,0.443645418
Mexico,2016,6.93,6.824172974,9.731064796,0.893492579,67.93761444,0.751613081,-0.157982796,0.808579445,0.859106421,0.219571486,0.277944058,-0.427138358,-0.209451661,1.959457278,0.287134767,,0.48475,0.432634264
Moldova,2008,6.97,5.502756119,8.262534142,0.871552587,60.83360672,0.640617132,-0.006633222,0.925663769,0.58373934,0.283589244,0.208650127,-0.289065599,-0.502555788,1.96718514,0.357490867,0.347,0.3299375,
Moldova,2010,6.91,5.589736462,8.271512985,0.847094715,61.67847061,0.598484814,-0.039428242,0.929309428,0.583790004,0.277520359,0.270747125,-0.218290031,-0.450656593,1.977541924,0.353780895,0.32,0.3299375,0.381671816
Moldova,2012,6.98,5.995712757,8.330985069,0.826219797,62.53709793,0.602418542,-0.00156391,0.955484569,0.567696512,0.313725889,0.21462217,0.006032201,-0.402287662,1.904993892,0.317726016,0.292,0.3299375,0.375585765
Moldova,2014,6.99,5.917058468,8.468586922,0.804968834,63.14346313,0.623186231,-0.066109814,0.924806714,0.582632899,0.259689748,0.177369043,-0.073721208,-0.374347419,1.821484447,0.307836145,0.268,0.3299375,0.361332595
Moldova,2016,7.09,5.577784061,8.505997658,0.83732146,63.51531601,0.557369471,0.000913991,0.969482958,0.621101141,0.274551123,0.084061243,-0.154610381,-0.556683362,1.853713512,0.332338691,,0.3299375,0.37286514
Mongolia,2008,7.47,4.493010044,8.932804108,0.920115948,59.57703018,0.484081417,0.054778449,0.961714268,0.585894287,0.173452139,0.394320458,0.404797912,-0.468158126,1.566556096,0.348665178,,0.335833333,
Mongolia,2010,7.11,4.585523605,8.950092316,0.904177845,60.39901352,0.630966604,0.086105324,0.927568316,0.712424934,0.150025174,0.313886613,0.342749417,-0.476986915,1.746401429,0.38085103,0.331,0.335833333,
Mongolia,2012,7.27,4.885150433,9.188996315,0.918516099,61.13117599,0.688311696,0.09188357,0.932385981,0.689052641,0.181066349,0.310268313,0.268304914,-0.438392848,1.579062223,0.323237181,0.338,0.335833333,0.379856855
Mongolia,2014,7.52,4.824834824,9.336853981,0.943436682,61.68592072,0.752354145,0.130435705,0.908596814,0.627491593,0.170421317,0.337257385,0.516672909,-0.38137418,1.656273723,0.343280911,0.32,0.335833333,0.412042737
Mongolia,2016,7.6,5.056999683,9.337942123,0.947489381,62.10371399,0.759740949,0.073655866,0.900452137,0.694095433,0.171171755,0.349382877,0.635155261,-0.227193967,1.692159295,0.334617257,,0.335833333,0.386413842
Montenegro,2010,7.83,5.455030441,9.549274445,0.804549336,65.30833435,0.552103698,-0.208473474,0.757207215,0.59465903,0.410302103,,0.386984617,-0.047848802,1.76571703,0.323686004,0.289,0.3093,0.351280659
Montenegro,2012,7.75,5.218724251,9.551541328,0.704032779,66.01222229,0.46170637,-0.194561794,0.755059719,0.573610485,0.379281342,0.355399817,0.40723449,0.014853257,2.309457302,0.442532927,0.322,0.3093,0.355063587
Montenegro,2014,7.75,5.282720566,9.602149963,0.862930357,66.55479431,0.50266552,0.09407042,0.768465519,0.58744204,0.367646754,0.402112842,0.189877763,0.103568323,2.437800884,0.461466938,0.319,0.3093,0.364288688
Montenegro,2016,7.27,5.304066181,9.662998199,0.865743697,66.94638824,0.568633676,-0.090254776,0.848966599,0.59142518,0.336675465,0.325959235,0.120648876,0.046508446,2.228291512,0.420110047,,0.3093,0.356859386
Morocco,2010,6.15,4.383247375,8.770789146,,63.5268364,0.662900388,-0.174079552,0.900453091,,,,-0.540801466,-0.140431762,1.553025842,0.35430941,,0.4065,
Morocco,2012,6.17,4.969656467,8.823402405,0.67582494,64.14507294,0.756784618,-0.198701277,0.844934762,0.687131047,0.28133598,0.525867641,-0.53806299,-0.197070941,1.934658766,0.389294267,,0.4065,0.558272898
Morocco,2016,6.26,5.38630724,8.890939713,0.655409336,65.11118317,0.816556096,-0.249711856,0.717356145,0.712659359,0.205413148,,-0.466077298,-0.157363087,2.143992424,0.398044944,,0.4065,0.528209746
Mozambique,2008,6.17,4.65358305,6.754052639,0.755582809,45.31141663,0.514437497,0.0159983,0.864334643,0.622976363,0.27954641,0.541268408,0.154384434,-0.5151034,1.522044778,0.327069432,0.456,0.463,
Myanmar,2012,4.67,4.438939571,8.330550194,0.612249672,56.76591492,0.691094279,0.625391603,0.694738686,0.764304161,0.205414414,,-1.281897187,-1.433520555,1.732100248,0.39020586,,0.381,0.461426914
Myanmar,2014,4.94,4.786247253,8.470104218,0.774267435,57.17896271,,0.67777276,0.591632962,0.85796541,0.111978769,0.88881582,-1.215786576,-1.181872606,1.471635699,0.307471722,,0.381,0.427850604
