areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000001,North East,region,10/10/2021,317
E12000001,North East,region,09/10/2021,525
E12000001,North East,region,08/10/2021,508
E12000001,North East,region,07/10/2021,515
E12000001,North East,region,06/10/2021,628
E12000001,North East,region,05/10/2021,812
E12000001,North East,region,04/10/2021,733
E12000001,North East,region,03/10/2021,364
E12000001,North East,region,02/10/2021,594
E12000001,North East,region,01/10/2021,743
E12000001,North East,region,30/09/2021,1111
E12000001,North East,region,29/09/2021,1223
E12000001,North East,region,28/09/2021,1031
E12000001,North East,region,27/09/2021,617
E12000001,North East,region,26/09/2021,357
E12000001,North East,region,25/09/2021,629
E12000001,North East,region,24/09/2021,525
E12000001,North East,region,23/09/2021,569
E12000001,North East,region,22/09/2021,690
E12000001,North East,region,21/09/2021,451
E12000001,North East,region,20/09/2021,442
E12000001,North East,region,19/09/2021,484
E12000001,North East,region,18/09/2021,778
E12000001,North East,region,17/09/2021,660
E12000001,North East,region,16/09/2021,878
E12000001,North East,region,15/09/2021,958
E12000001,North East,region,14/09/2021,516
E12000001,North East,region,13/09/2021,395
E12000001,North East,region,12/09/2021,686
E12000001,North East,region,11/09/2021,789
E12000001,North East,region,10/09/2021,895
E12000001,North East,region,09/09/2021,977
E12000001,North East,region,08/09/2021,793
E12000001,North East,region,07/09/2021,690
E12000001,North East,region,06/09/2021,531
E12000001,North East,region,05/09/2021,709
E12000001,North East,region,04/09/2021,1201
E12000001,North East,region,03/09/2021,1137
E12000001,North East,region,02/09/2021,1327
E12000001,North East,region,01/09/2021,1245
E12000001,North East,region,31/08/2021,927
E12000001,North East,region,30/08/2021,534
E12000001,North East,region,29/08/2021,1086
E12000001,North East,region,28/08/2021,1505
E12000001,North East,region,27/08/2021,1413
E12000001,North East,region,26/08/2021,2132
E12000001,North East,region,25/08/2021,2444
E12000001,North East,region,24/08/2021,1580
E12000001,North East,region,23/08/2021,1004
E12000001,North East,region,22/08/2021,1497
E12000001,North East,region,21/08/2021,1902
E12000001,North East,region,20/08/2021,1714
E12000001,North East,region,19/08/2021,1722
E12000001,North East,region,18/08/2021,2185
E12000001,North East,region,17/08/2021,1642
E12000001,North East,region,16/08/2021,886
E12000001,North East,region,15/08/2021,1723
E12000001,North East,region,14/08/2021,1740
E12000001,North East,region,13/08/2021,1746
E12000001,North East,region,12/08/2021,1818
E12000001,North East,region,11/08/2021,2866
E12000001,North East,region,10/08/2021,1377
E12000001,North East,region,09/08/2021,812
E12000001,North East,region,08/08/2021,1101
E12000001,North East,region,07/08/2021,1908
E12000001,North East,region,06/08/2021,1119
E12000001,North East,region,05/08/2021,1330
E12000001,North East,region,04/08/2021,1309
E12000001,North East,region,03/08/2021,1063
E12000001,North East,region,02/08/2021,777
E12000001,North East,region,01/08/2021,847
E12000001,North East,region,31/07/2021,1496
E12000001,North East,region,30/07/2021,1260
E12000001,North East,region,29/07/2021,1831
E12000001,North East,region,28/07/2021,1628
E12000001,North East,region,27/07/2021,1157
E12000001,North East,region,26/07/2021,1007
E12000001,North East,region,25/07/2021,1191
E12000001,North East,region,24/07/2021,2439
E12000001,North East,region,23/07/2021,1872
E12000001,North East,region,22/07/2021,2109
E12000001,North East,region,21/07/2021,2034
E12000001,North East,region,20/07/2021,1611
E12000001,North East,region,19/07/2021,1581
E12000001,North East,region,18/07/2021,2089
E12000001,North East,region,17/07/2021,3319
E12000001,North East,region,16/07/2021,2723
E12000001,North East,region,15/07/2021,3254
E12000001,North East,region,14/07/2021,2462
E12000001,North East,region,13/07/2021,1888
E12000001,North East,region,12/07/2021,1677
E12000001,North East,region,11/07/2021,1766
E12000001,North East,region,10/07/2021,3602
E12000001,North East,region,09/07/2021,3232
E12000001,North East,region,08/07/2021,4322
E12000001,North East,region,07/07/2021,4372
E12000001,North East,region,06/07/2021,3460
E12000001,North East,region,05/07/2021,3199
E12000001,North East,region,04/07/2021,5160
E12000001,North East,region,03/07/2021,5891
E12000001,North East,region,02/07/2021,5835
E12000001,North East,region,01/07/2021,7820
E12000001,North East,region,30/06/2021,6622
E12000001,North East,region,29/06/2021,6723
E12000001,North East,region,28/06/2021,4649
E12000001,North East,region,27/06/2021,6282
E12000001,North East,region,26/06/2021,7706
E12000001,North East,region,25/06/2021,7142
E12000001,North East,region,24/06/2021,9860
E12000001,North East,region,23/06/2021,7483
E12000001,North East,region,22/06/2021,6123
E12000001,North East,region,21/06/2021,4868
E12000001,North East,region,20/06/2021,6980
E12000001,North East,region,19/06/2021,9752
E12000001,North East,region,18/06/2021,9744
E12000001,North East,region,17/06/2021,11693
E12000001,North East,region,16/06/2021,7314
E12000001,North East,region,15/06/2021,5799
E12000001,North East,region,14/06/2021,4108
E12000001,North East,region,13/06/2021,4646
E12000001,North East,region,12/06/2021,8960
E12000001,North East,region,11/06/2021,7177
E12000001,North East,region,10/06/2021,9121
E12000001,North East,region,09/06/2021,6264
E12000001,North East,region,08/06/2021,2672
E12000001,North East,region,07/06/2021,3052
E12000001,North East,region,06/06/2021,3267
E12000001,North East,region,05/06/2021,6862
E12000001,North East,region,04/06/2021,5593
E12000001,North East,region,03/06/2021,6758
E12000001,North East,region,02/06/2021,5965
E12000001,North East,region,01/06/2021,2964
E12000001,North East,region,31/05/2021,1971
E12000001,North East,region,30/05/2021,3597
E12000001,North East,region,29/05/2021,6862
E12000001,North East,region,28/05/2021,7895
E12000001,North East,region,27/05/2021,10864
E12000001,North East,region,26/05/2021,11022
E12000001,North East,region,25/05/2021,5085
E12000001,North East,region,24/05/2021,2687
E12000001,North East,region,23/05/2021,3755
E12000001,North East,region,22/05/2021,6490
E12000001,North East,region,21/05/2021,7805
E12000001,North East,region,20/05/2021,9839
E12000001,North East,region,19/05/2021,7313
E12000001,North East,region,18/05/2021,4251
E12000001,North East,region,17/05/2021,3153
E12000001,North East,region,16/05/2021,5879
E12000001,North East,region,15/05/2021,9791
E12000001,North East,region,14/05/2021,9404
E12000001,North East,region,13/05/2021,9752
E12000001,North East,region,12/05/2021,8927
E12000001,North East,region,11/05/2021,4030
E12000001,North East,region,10/05/2021,2725
E12000001,North East,region,09/05/2021,3963
E12000001,North East,region,08/05/2021,6132
E12000001,North East,region,07/05/2021,4665
E12000001,North East,region,06/05/2021,3464
E12000001,North East,region,05/05/2021,3977
E12000001,North East,region,04/05/2021,4469
E12000001,North East,region,03/05/2021,1461
E12000001,North East,region,02/05/2021,5775
E12000001,North East,region,01/05/2021,5922
E12000001,North East,region,30/04/2021,4709
E12000001,North East,region,29/04/2021,4994
E12000001,North East,region,28/04/2021,3368
E12000001,North East,region,27/04/2021,3208
E12000001,North East,region,26/04/2021,3359
E12000001,North East,region,25/04/2021,3763
E12000001,North East,region,24/04/2021,8858
E12000001,North East,region,23/04/2021,9036
E12000001,North East,region,22/04/2021,5534
E12000001,North East,region,21/04/2021,4680
E12000001,North East,region,20/04/2021,4984
E12000001,North East,region,19/04/2021,4335
E12000001,North East,region,18/04/2021,3909
E12000001,North East,region,17/04/2021,5002
E12000001,North East,region,16/04/2021,5371
E12000001,North East,region,15/04/2021,6408
E12000001,North East,region,14/04/2021,4426
E12000001,North East,region,13/04/2021,2711
E12000001,North East,region,12/04/2021,2241
E12000001,North East,region,11/04/2021,4240
E12000001,North East,region,10/04/2021,4874
E12000001,North East,region,09/04/2021,6644
E12000001,North East,region,08/04/2021,4751
E12000001,North East,region,07/04/2021,6131
E12000001,North East,region,06/04/2021,4342
E12000001,North East,region,05/04/2021,2715
E12000001,North East,region,04/04/2021,3718
E12000001,North East,region,03/04/2021,8291
E12000001,North East,region,02/04/2021,4324
E12000001,North East,region,01/04/2021,7234
E12000001,North East,region,31/03/2021,8529
E12000001,North East,region,30/03/2021,9959
E12000001,North East,region,29/03/2021,8603
E12000001,North East,region,28/03/2021,11973
E12000001,North East,region,27/03/2021,20151
E12000001,North East,region,26/03/2021,16143
E12000001,North East,region,25/03/2021,18021
E12000001,North East,region,24/03/2021,15507
E12000001,North East,region,23/03/2021,16008
E12000001,North East,region,22/03/2021,11475
E12000001,North East,region,21/03/2021,13530
E12000001,North East,region,20/03/2021,35987
E12000001,North East,region,19/03/2021,26311
E12000001,North East,region,18/03/2021,24355
E12000001,North East,region,17/03/2021,19897
E12000001,North East,region,16/03/2021,18015
E12000001,North East,region,15/03/2021,15124
E12000001,North East,region,14/03/2021,15461
E12000001,North East,region,13/03/2021,17763
E12000001,North East,region,12/03/2021,13595
E12000001,North East,region,11/03/2021,5304
E12000001,North East,region,10/03/2021,6947
E12000001,North East,region,09/03/2021,7249
E12000001,North East,region,08/03/2021,7036
E12000001,North East,region,07/03/2021,7356
E12000001,North East,region,06/03/2021,14142
E12000001,North East,region,05/03/2021,20419
E12000001,North East,region,04/03/2021,18797
E12000001,North East,region,03/03/2021,8137
E12000001,North East,region,02/03/2021,3309
E12000001,North East,region,01/03/2021,4645
E12000001,North East,region,28/02/2021,4541
E12000001,North East,region,27/02/2021,11781
E12000001,North East,region,26/02/2021,18995
E12000001,North East,region,25/02/2021,20294
E12000001,North East,region,24/02/2021,19171
E12000001,North East,region,23/02/2021,14263
E12000001,North East,region,22/02/2021,4490
E12000001,North East,region,21/02/2021,5518
E12000001,North East,region,20/02/2021,15917
E12000001,North East,region,19/02/2021,17096
E12000001,North East,region,18/02/2021,18055
E12000001,North East,region,17/02/2021,22691
E12000001,North East,region,16/02/2021,16071
E12000001,North East,region,15/02/2021,10522
E12000001,North East,region,14/02/2021,7993
E12000001,North East,region,13/02/2021,23931
E12000001,North East,region,12/02/2021,20028
E12000001,North East,region,11/02/2021,20285
E12000001,North East,region,10/02/2021,21036
E12000001,North East,region,09/02/2021,14882
E12000001,North East,region,08/02/2021,11736
E12000001,North East,region,07/02/2021,17290
E12000001,North East,region,06/02/2021,25940
E12000001,North East,region,05/02/2021,16830
E12000001,North East,region,04/02/2021,18801
E12000001,North East,region,03/02/2021,15514
E12000001,North East,region,02/02/2021,9766
E12000001,North East,region,01/02/2021,8893
E12000001,North East,region,31/01/2021,11991
E12000001,North East,region,30/01/2021,22143
E12000001,North East,region,29/01/2021,21884
E12000001,North East,region,28/01/2021,13501
E12000001,North East,region,27/01/2021,9233
E12000001,North East,region,26/01/2021,9013
E12000001,North East,region,25/01/2021,7610
E12000001,North East,region,24/01/2021,6943
E12000001,North East,region,23/01/2021,20905
E12000001,North East,region,22/01/2021,20208
E12000001,North East,region,21/01/2021,17527
E12000001,North East,region,20/01/2021,13982
E12000001,North East,region,19/01/2021,10712
E12000001,North East,region,18/01/2021,6772
E12000001,North East,region,17/01/2021,5655
E12000001,North East,region,16/01/2021,15528
E12000001,North East,region,15/01/2021,15291
E12000001,North East,region,14/01/2021,13919
E12000001,North East,region,13/01/2021,13017
E12000001,North East,region,12/01/2021,10203
E12000001,North East,region,11/01/2021,6601
E12000001,North East,region,10/01/2021,4899
E12000001,North East,region,09/01/2021,14125
E12000001,North East,region,08/01/2021,16076
E12000001,North East,region,07/01/2021,13374
E12000001,North East,region,06/01/2021,4943
E12000001,North East,region,05/01/2021,4083
E12000001,North East,region,04/01/2021,2257
E12000001,North East,region,03/01/2021,924
E12000001,North East,region,02/01/2021,1879
E12000001,North East,region,01/01/2021,1559
E12000001,North East,region,31/12/2020,7697
E12000001,North East,region,30/12/2020,12901
E12000001,North East,region,29/12/2020,6033
E12000001,North East,region,28/12/2020,323
E12000001,North East,region,27/12/2020,370
E12000001,North East,region,26/12/2020,253
E12000001,North East,region,25/12/2020,0
E12000001,North East,region,24/12/2020,1518
E12000001,North East,region,23/12/2020,7400
E12000001,North East,region,22/12/2020,5487
E12000001,North East,region,21/12/2020,3721
E12000001,North East,region,20/12/2020,6230
E12000001,North East,region,19/12/2020,4443
E12000001,North East,region,18/12/2020,3569
E12000001,North East,region,17/12/2020,4029
E12000001,North East,region,16/12/2020,4058
E12000001,North East,region,15/12/2020,2989
E12000001,North East,region,14/12/2020,393
E12000001,North East,region,13/12/2020,279
E12000001,North East,region,12/12/2020,163
E12000001,North East,region,11/12/2020,543
E12000001,North East,region,10/12/2020,619
E12000001,North East,region,09/12/2020,549
E12000001,North East,region,08/12/2020,508
E12000002,North West,region,10/10/2021,834
E12000002,North West,region,09/10/2021,1845
E12000002,North West,region,08/10/2021,3629
E12000002,North West,region,07/10/2021,3723
E12000002,North West,region,06/10/2021,4306
E12000002,North West,region,05/10/2021,4842
E12000002,North West,region,04/10/2021,4899
E12000002,North West,region,03/10/2021,892
E12000002,North West,region,02/10/2021,1826
E12000002,North West,region,01/10/2021,2854
E12000002,North West,region,30/09/2021,2893
E12000002,North West,region,29/09/2021,2754
E12000002,North West,region,28/09/2021,2849
E12000002,North West,region,27/09/2021,2872
E12000002,North West,region,26/09/2021,939
E12000002,North West,region,25/09/2021,1754
E12000002,North West,region,24/09/2021,2676
E12000002,North West,region,23/09/2021,2348
E12000002,North West,region,22/09/2021,2043
E12000002,North West,region,21/09/2021,1877
E12000002,North West,region,20/09/2021,1828
E12000002,North West,region,19/09/2021,1031
E12000002,North West,region,18/09/2021,2468
E12000002,North West,region,17/09/2021,2158
E12000002,North West,region,16/09/2021,2374
E12000002,North West,region,15/09/2021,2339
E12000002,North West,region,14/09/2021,2127
E12000002,North West,region,13/09/2021,1887
E12000002,North West,region,12/09/2021,1195
E12000002,North West,region,11/09/2021,2590
E12000002,North West,region,10/09/2021,2824
E12000002,North West,region,09/09/2021,3201
E12000002,North West,region,08/09/2021,2693
E12000002,North West,region,07/09/2021,2475
E12000002,North West,region,06/09/2021,2034
E12000002,North West,region,05/09/2021,1560
E12000002,North West,region,04/09/2021,3690
E12000002,North West,region,03/09/2021,3242
E12000002,North West,region,02/09/2021,3729
E12000002,North West,region,01/09/2021,3858
E12000002,North West,region,31/08/2021,3455
E12000002,North West,region,30/08/2021,1403
E12000002,North West,region,29/08/2021,2022
E12000002,North West,region,28/08/2021,4866
E12000002,North West,region,27/08/2021,3911
E12000002,North West,region,26/08/2021,5356
E12000002,North West,region,25/08/2021,5772
E12000002,North West,region,24/08/2021,5060
E12000002,North West,region,23/08/2021,4230
E12000002,North West,region,22/08/2021,3109
E12000002,North West,region,21/08/2021,6343
E12000002,North West,region,20/08/2021,6085
E12000002,North West,region,19/08/2021,6566
E12000002,North West,region,18/08/2021,4142
E12000002,North West,region,17/08/2021,3751
E12000002,North West,region,16/08/2021,3449
E12000002,North West,region,15/08/2021,2260
E12000002,North West,region,14/08/2021,4315
E12000002,North West,region,13/08/2021,3860
E12000002,North West,region,12/08/2021,4738
E12000002,North West,region,11/08/2021,4048
E12000002,North West,region,10/08/2021,4217
E12000002,North West,region,09/08/2021,2311
E12000002,North West,region,08/08/2021,1788
E12000002,North West,region,07/08/2021,3714
E12000002,North West,region,06/08/2021,3851
E12000002,North West,region,05/08/2021,4094
E12000002,North West,region,04/08/2021,3758
E12000002,North West,region,03/08/2021,3338
E12000002,North West,region,02/08/2021,2761
E12000002,North West,region,01/08/2021,1883
E12000002,North West,region,31/07/2021,4057
E12000002,North West,region,30/07/2021,3790
E12000002,North West,region,29/07/2021,3846
E12000002,North West,region,28/07/2021,3058
E12000002,North West,region,27/07/2021,4086
E12000002,North West,region,26/07/2021,3193
E12000002,North West,region,25/07/2021,1895
E12000002,North West,region,24/07/2021,4241
E12000002,North West,region,23/07/2021,4105
E12000002,North West,region,22/07/2021,4813
E12000002,North West,region,21/07/2021,3996
E12000002,North West,region,20/07/2021,4028
E12000002,North West,region,19/07/2021,2865
E12000002,North West,region,18/07/2021,2570
E12000002,North West,region,17/07/2021,5829
E12000002,North West,region,16/07/2021,5722
E12000002,North West,region,15/07/2021,5861
E12000002,North West,region,14/07/2021,5653
E12000002,North West,region,13/07/2021,6121
E12000002,North West,region,12/07/2021,4264
E12000002,North West,region,11/07/2021,2792
E12000002,North West,region,10/07/2021,8038
E12000002,North West,region,09/07/2021,8433
E12000002,North West,region,08/07/2021,7919
E12000002,North West,region,07/07/2021,6236
E12000002,North West,region,06/07/2021,7371
E12000002,North West,region,05/07/2021,5475
E12000002,North West,region,04/07/2021,5411
E12000002,North West,region,03/07/2021,12805
E12000002,North West,region,02/07/2021,10793
E12000002,North West,region,01/07/2021,12568
E12000002,North West,region,30/06/2021,11753
E12000002,North West,region,29/06/2021,12324
E12000002,North West,region,28/06/2021,11134
E12000002,North West,region,27/06/2021,9548
E12000002,North West,region,26/06/2021,22810
E12000002,North West,region,25/06/2021,21977
E12000002,North West,region,24/06/2021,23019
E12000002,North West,region,23/06/2021,17667
E12000002,North West,region,22/06/2021,19224
E12000002,North West,region,21/06/2021,14737
E12000002,North West,region,20/06/2021,10552
E12000002,North West,region,19/06/2021,27625
E12000002,North West,region,18/06/2021,20418
E12000002,North West,region,17/06/2021,23907
E12000002,North West,region,16/06/2021,15633
E12000002,North West,region,15/06/2021,17495
E12000002,North West,region,14/06/2021,12298
E12000002,North West,region,13/06/2021,12780
E12000002,North West,region,12/06/2021,26400
E12000002,North West,region,11/06/2021,18193
E12000002,North West,region,10/06/2021,17720
E12000002,North West,region,09/06/2021,15973
E12000002,North West,region,08/06/2021,11309
E12000002,North West,region,07/06/2021,7913
E12000002,North West,region,06/06/2021,11056
E12000002,North West,region,05/06/2021,24199
E12000002,North West,region,04/06/2021,18248
E12000002,North West,region,03/06/2021,19595
E12000002,North West,region,02/06/2021,15552
E12000002,North West,region,01/06/2021,6509
E12000002,North West,region,31/05/2021,4193
E12000002,North West,region,30/05/2021,8103
E12000002,North West,region,29/05/2021,20321
E12000002,North West,region,28/05/2021,20666
E12000002,North West,region,27/05/2021,26984
E12000002,North West,region,26/05/2021,23179
E12000002,North West,region,25/05/2021,24481
E12000002,North West,region,24/05/2021,9610
E12000002,North West,region,23/05/2021,15095
E12000002,North West,region,22/05/2021,28007
E12000002,North West,region,21/05/2021,27903
E12000002,North West,region,20/05/2021,34091
E12000002,North West,region,19/05/2021,38478
E12000002,North West,region,18/05/2021,33551
E12000002,North West,region,17/05/2021,11712
E12000002,North West,region,16/05/2021,17675
E12000002,North West,region,15/05/2021,31237
E12000002,North West,region,14/05/2021,24276
E12000002,North West,region,13/05/2021,25323
E12000002,North West,region,12/05/2021,25657
E12000002,North West,region,11/05/2021,16013
E12000002,North West,region,10/05/2021,9470
E12000002,North West,region,09/05/2021,7363
E12000002,North West,region,08/05/2021,17320
E12000002,North West,region,07/05/2021,11170
E12000002,North West,region,06/05/2021,10955
E12000002,North West,region,05/05/2021,12167
E12000002,North West,region,04/05/2021,12171
E12000002,North West,region,03/05/2021,7987
E12000002,North West,region,02/05/2021,7394
E12000002,North West,region,01/05/2021,18705
E12000002,North West,region,30/04/2021,14313
E12000002,North West,region,29/04/2021,15243
E12000002,North West,region,28/04/2021,14251
E12000002,North West,region,27/04/2021,11843
E12000002,North West,region,26/04/2021,7118
E12000002,North West,region,25/04/2021,8442
E12000002,North West,region,24/04/2021,14922
E12000002,North West,region,23/04/2021,12328
E12000002,North West,region,22/04/2021,13998
E12000002,North West,region,21/04/2021,10042
E12000002,North West,region,20/04/2021,11836
E12000002,North West,region,19/04/2021,9839
E12000002,North West,region,18/04/2021,6059
E12000002,North West,region,17/04/2021,14027
E12000002,North West,region,16/04/2021,11454
E12000002,North West,region,15/04/2021,11100
E12000002,North West,region,14/04/2021,8455
E12000002,North West,region,13/04/2021,4221
E12000002,North West,region,12/04/2021,2432
E12000002,North West,region,11/04/2021,3102
E12000002,North West,region,10/04/2021,8666
E12000002,North West,region,09/04/2021,8148
E12000002,North West,region,08/04/2021,9158
E12000002,North West,region,07/04/2021,6515
E12000002,North West,region,06/04/2021,6632
E12000002,North West,region,05/04/2021,1575
E12000002,North West,region,04/04/2021,2268
E12000002,North West,region,03/04/2021,10687
E12000002,North West,region,02/04/2021,7803
E12000002,North West,region,01/04/2021,17734
E12000002,North West,region,31/03/2021,28293
E12000002,North West,region,30/03/2021,24637
E12000002,North West,region,29/03/2021,26812
E12000002,North West,region,28/03/2021,26256
E12000002,North West,region,27/03/2021,62096
E12000002,North West,region,26/03/2021,40646
E12000002,North West,region,25/03/2021,39654
E12000002,North West,region,24/03/2021,35764
E12000002,North West,region,23/03/2021,33214
E12000002,North West,region,22/03/2021,32357
E12000002,North West,region,21/03/2021,34696
E12000002,North West,region,20/03/2021,85675
E12000002,North West,region,19/03/2021,66144
E12000002,North West,region,18/03/2021,51934
E12000002,North West,region,17/03/2021,41166
E12000002,North West,region,16/03/2021,43737
E12000002,North West,region,15/03/2021,32572
E12000002,North West,region,14/03/2021,28672
E12000002,North West,region,13/03/2021,53979
E12000002,North West,region,12/03/2021,38590
E12000002,North West,region,11/03/2021,18752
E12000002,North West,region,10/03/2021,27564
E12000002,North West,region,09/03/2021,22091
E12000002,North West,region,08/03/2021,25123
E12000002,North West,region,07/03/2021,21821
E12000002,North West,region,06/03/2021,48433
E12000002,North West,region,05/03/2021,49846
E12000002,North West,region,04/03/2021,53504
E12000002,North West,region,03/03/2021,27351
E12000002,North West,region,02/03/2021,24159
E12000002,North West,region,01/03/2021,20506
E12000002,North West,region,28/02/2021,19412
E12000002,North West,region,27/02/2021,52018
E12000002,North West,region,26/02/2021,64450
E12000002,North West,region,25/02/2021,61250
E12000002,North West,region,24/02/2021,53494
E12000002,North West,region,23/02/2021,34511
E12000002,North West,region,22/02/2021,18107
E12000002,North West,region,21/02/2021,15724
E12000002,North West,region,20/02/2021,36748
E12000002,North West,region,19/02/2021,44446
E12000002,North West,region,18/02/2021,56204
E12000002,North West,region,17/02/2021,55490
E12000002,North West,region,16/02/2021,38483
E12000002,North West,region,15/02/2021,24398
E12000002,North West,region,14/02/2021,18956
E12000002,North West,region,13/02/2021,56507
E12000002,North West,region,12/02/2021,48710
E12000002,North West,region,11/02/2021,44078
E12000002,North West,region,10/02/2021,43755
E12000002,North West,region,09/02/2021,39301
E12000002,North West,region,08/02/2021,26546
E12000002,North West,region,07/02/2021,20377
E12000002,North West,region,06/02/2021,57737
E12000002,North West,region,05/02/2021,55581
E12000002,North West,region,04/02/2021,54876
E12000002,North West,region,03/02/2021,52178
E12000002,North West,region,02/02/2021,40710
E12000002,North West,region,01/02/2021,35451
E12000002,North West,region,31/01/2021,33801
E12000002,North West,region,30/01/2021,59833
E12000002,North West,region,29/01/2021,68370
E12000002,North West,region,28/01/2021,49195
E12000002,North West,region,27/01/2021,35351
E12000002,North West,region,26/01/2021,32966
E12000002,North West,region,25/01/2021,28164
E12000002,North West,region,24/01/2021,30709
E12000002,North West,region,23/01/2021,58121
E12000002,North West,region,22/01/2021,67369
E12000002,North West,region,21/01/2021,59654
E12000002,North West,region,20/01/2021,42903
E12000002,North West,region,19/01/2021,49800
E12000002,North West,region,18/01/2021,24852
E12000002,North West,region,17/01/2021,18042
E12000002,North West,region,16/01/2021,36299
E12000002,North West,region,15/01/2021,52313
E12000002,North West,region,14/01/2021,49912
E12000002,North West,region,13/01/2021,37611
E12000002,North West,region,12/01/2021,27250
E12000002,North West,region,11/01/2021,17405
E12000002,North West,region,10/01/2021,13803
E12000002,North West,region,09/01/2021,29281
E12000002,North West,region,08/01/2021,41156
E12000002,North West,region,07/01/2021,30438
E12000002,North West,region,06/01/2021,13113
E12000002,North West,region,05/01/2021,7949
E12000002,North West,region,04/01/2021,3094
E12000002,North West,region,03/01/2021,1963
E12000002,North West,region,02/01/2021,3775
E12000002,North West,region,01/01/2021,2498
E12000002,North West,region,31/12/2020,11178
E12000002,North West,region,30/12/2020,13990
E12000002,North West,region,29/12/2020,6522
E12000002,North West,region,28/12/2020,662
E12000002,North West,region,27/12/2020,421
E12000002,North West,region,26/12/2020,198
E12000002,North West,region,25/12/2020,6
E12000002,North West,region,24/12/2020,3781
E12000002,North West,region,23/12/2020,12539
E12000002,North West,region,22/12/2020,13878
E12000002,North West,region,21/12/2020,9400
E12000002,North West,region,20/12/2020,8793
E12000002,North West,region,19/12/2020,13114
E12000002,North West,region,18/12/2020,10269
E12000002,North West,region,17/12/2020,12802
E12000002,North West,region,16/12/2020,13219
E12000002,North West,region,15/12/2020,8195
E12000002,North West,region,14/12/2020,2296
E12000002,North West,region,13/12/2020,493
E12000002,North West,region,12/12/2020,1216
E12000002,North West,region,11/12/2020,2166
E12000002,North West,region,10/12/2020,2216
E12000002,North West,region,09/12/2020,1706
E12000002,North West,region,08/12/2020,999
E12000003,Yorkshire and The Humber,region,10/10/2021,674
E12000003,Yorkshire and The Humber,region,09/10/2021,1150
E12000003,Yorkshire and The Humber,region,08/10/2021,1494
E12000003,Yorkshire and The Humber,region,07/10/2021,1413
E12000003,Yorkshire and The Humber,region,06/10/2021,1837
E12000003,Yorkshire and The Humber,region,05/10/2021,2269
E12000003,Yorkshire and The Humber,region,04/10/2021,2537
E12000003,Yorkshire and The Humber,region,03/10/2021,975
E12000003,Yorkshire and The Humber,region,02/10/2021,1452
E12000003,Yorkshire and The Humber,region,01/10/2021,2497
E12000003,Yorkshire and The Humber,region,30/09/2021,3097
E12000003,Yorkshire and The Humber,region,29/09/2021,3309
E12000003,Yorkshire and The Humber,region,28/09/2021,2506
E12000003,Yorkshire and The Humber,region,27/09/2021,2300
E12000003,Yorkshire and The Humber,region,26/09/2021,843
E12000003,Yorkshire and The Humber,region,25/09/2021,1262
E12000003,Yorkshire and The Humber,region,24/09/2021,1711
E12000003,Yorkshire and The Humber,region,23/09/2021,1761
E12000003,Yorkshire and The Humber,region,22/09/2021,1357
E12000003,Yorkshire and The Humber,region,21/09/2021,1254
E12000003,Yorkshire and The Humber,region,20/09/2021,1526
E12000003,Yorkshire and The Humber,region,19/09/2021,1097
E12000003,Yorkshire and The Humber,region,18/09/2021,2013
E12000003,Yorkshire and The Humber,region,17/09/2021,1613
E12000003,Yorkshire and The Humber,region,16/09/2021,1545
E12000003,Yorkshire and The Humber,region,15/09/2021,1684
E12000003,Yorkshire and The Humber,region,14/09/2021,1425
E12000003,Yorkshire and The Humber,region,13/09/2021,1234
E12000003,Yorkshire and The Humber,region,12/09/2021,1012
E12000003,Yorkshire and The Humber,region,11/09/2021,2525
E12000003,Yorkshire and The Humber,region,10/09/2021,2032
E12000003,Yorkshire and The Humber,region,09/09/2021,2000
E12000003,Yorkshire and The Humber,region,08/09/2021,2222
E12000003,Yorkshire and The Humber,region,07/09/2021,1621
E12000003,Yorkshire and The Humber,region,06/09/2021,1675
E12000003,Yorkshire and The Humber,region,05/09/2021,1441
E12000003,Yorkshire and The Humber,region,04/09/2021,3438
E12000003,Yorkshire and The Humber,region,03/09/2021,2843
E12000003,Yorkshire and The Humber,region,02/09/2021,2981
E12000003,Yorkshire and The Humber,region,01/09/2021,3035
E12000003,Yorkshire and The Humber,region,31/08/2021,2894
E12000003,Yorkshire and The Humber,region,30/08/2021,1054
E12000003,Yorkshire and The Humber,region,29/08/2021,1508
E12000003,Yorkshire and The Humber,region,28/08/2021,3525
E12000003,Yorkshire and The Humber,region,27/08/2021,3699
E12000003,Yorkshire and The Humber,region,26/08/2021,4207
E12000003,Yorkshire and The Humber,region,25/08/2021,4307
E12000003,Yorkshire and The Humber,region,24/08/2021,3853
E12000003,Yorkshire and The Humber,region,23/08/2021,2737
E12000003,Yorkshire and The Humber,region,22/08/2021,2533
E12000003,Yorkshire and The Humber,region,21/08/2021,5884
E12000003,Yorkshire and The Humber,region,20/08/2021,4013
E12000003,Yorkshire and The Humber,region,19/08/2021,4022
E12000003,Yorkshire and The Humber,region,18/08/2021,4348
E12000003,Yorkshire and The Humber,region,17/08/2021,2519
E12000003,Yorkshire and The Humber,region,16/08/2021,2048
E12000003,Yorkshire and The Humber,region,15/08/2021,2044
E12000003,Yorkshire and The Humber,region,14/08/2021,4086
E12000003,Yorkshire and The Humber,region,13/08/2021,2736
E12000003,Yorkshire and The Humber,region,12/08/2021,3355
