areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000008,South East,region,2021-07-17,10471
E12000008,South East,region,2021-07-16,8701
E12000008,South East,region,2021-07-15,7842
E12000008,South East,region,2021-07-14,8092
E12000008,South East,region,2021-07-13,9451
E12000008,South East,region,2021-07-12,8448
E12000008,South East,region,2021-07-11,6510
E12000008,South East,region,2021-07-10,16245
E12000008,South East,region,2021-07-09,16021
E12000008,South East,region,2021-07-08,14578
E12000008,South East,region,2021-07-07,12504
E12000008,South East,region,2021-07-06,13670
E12000008,South East,region,2021-07-05,11592
E12000008,South East,region,2021-07-04,11777
E12000008,South East,region,2021-07-03,22087
E12000008,South East,region,2021-07-02,20021
E12000008,South East,region,2021-07-01,20280
E12000008,South East,region,2021-06-30,18994
E12000008,South East,region,2021-06-29,18707
E12000008,South East,region,2021-06-28,17352
E12000008,South East,region,2021-06-27,17150
E12000008,South East,region,2021-06-26,35968
E12000008,South East,region,2021-06-25,26703
E12000008,South East,region,2021-06-24,33538
E12000008,South East,region,2021-06-23,29115
E12000008,South East,region,2021-06-22,26986
E12000008,South East,region,2021-06-21,17799
E12000008,South East,region,2021-06-20,21669
E12000008,South East,region,2021-06-19,46226
E12000008,South East,region,2021-06-18,32138
E12000008,South East,region,2021-06-17,33471
E12000008,South East,region,2021-06-16,28036
E12000008,South East,region,2021-06-15,25792
E12000008,South East,region,2021-06-14,18523
E12000008,South East,region,2021-06-13,17853
E12000008,South East,region,2021-06-12,37507
E12000008,South East,region,2021-06-11,26698
E12000008,South East,region,2021-06-10,28680
E12000008,South East,region,2021-06-09,25889
E12000008,South East,region,2021-06-08,22150
E12000008,South East,region,2021-06-07,14551
E12000008,South East,region,2021-06-06,14813
E12000008,South East,region,2021-06-05,30953
E12000008,South East,region,2021-06-04,24424
E12000008,South East,region,2021-06-03,26707
E12000008,South East,region,2021-06-02,19929
E12000008,South East,region,2021-06-01,8910
E12000008,South East,region,2021-05-31,10677
E12000008,South East,region,2021-05-30,15692
E12000008,South East,region,2021-05-29,28315
E12000008,South East,region,2021-05-28,31874
E12000008,South East,region,2021-05-27,40578
E12000008,South East,region,2021-05-26,35762
E12000008,South East,region,2021-05-25,25475
E12000008,South East,region,2021-05-24,13085
E12000008,South East,region,2021-05-23,16791
E12000008,South East,region,2021-05-22,34244
E12000008,South East,region,2021-05-21,34214
E12000008,South East,region,2021-05-20,42103
E12000008,South East,region,2021-05-19,41371
E12000008,South East,region,2021-05-18,27265
E12000008,South East,region,2021-05-17,12958
E12000008,South East,region,2021-05-16,15503
E12000008,South East,region,2021-05-15,33348
E12000008,South East,region,2021-05-14,32195
E12000008,South East,region,2021-05-13,29061
E12000008,South East,region,2021-05-12,22125
E12000008,South East,region,2021-05-11,16622
E12000008,South East,region,2021-05-10,14791
E12000008,South East,region,2021-05-09,17808
E12000008,South East,region,2021-05-08,26880
E12000008,South East,region,2021-05-07,19050
E12000008,South East,region,2021-05-06,16057
E12000008,South East,region,2021-05-05,17591
E12000008,South East,region,2021-05-04,20477
E12000008,South East,region,2021-05-03,9788
E12000008,South East,region,2021-05-02,12339
E12000008,South East,region,2021-05-01,22578
E12000008,South East,region,2021-04-30,22281
E12000008,South East,region,2021-04-29,18426
E12000008,South East,region,2021-04-28,16530
E12000008,South East,region,2021-04-27,13729
E12000008,South East,region,2021-04-26,14337
E12000008,South East,region,2021-04-25,13630
E12000008,South East,region,2021-04-24,24541
E12000008,South East,region,2021-04-23,20051
E12000008,South East,region,2021-04-22,21630
E12000008,South East,region,2021-04-21,21114
E12000008,South East,region,2021-04-20,18009
E12000008,South East,region,2021-04-19,18547
E12000008,South East,region,2021-04-18,12277
E12000008,South East,region,2021-04-17,20905
E12000008,South East,region,2021-04-16,17507
E12000008,South East,region,2021-04-15,16158
E12000008,South East,region,2021-04-14,12311
E12000008,South East,region,2021-04-13,6423
E12000008,South East,region,2021-04-12,3555
E12000008,South East,region,2021-04-11,3612
E12000008,South East,region,2021-04-10,9954
E12000008,South East,region,2021-04-09,7914
E12000008,South East,region,2021-04-08,6274
E12000008,South East,region,2021-04-07,7149
E12000008,South East,region,2021-04-06,7797
E12000008,South East,region,2021-04-05,1223
E12000008,South East,region,2021-04-04,2157
E12000008,South East,region,2021-04-03,7728
E12000008,South East,region,2021-04-02,10785
E12000008,South East,region,2021-04-01,17280
E12000008,South East,region,2021-03-31,27929
E12000008,South East,region,2021-03-30,26965
E12000008,South East,region,2021-03-29,25725
E12000008,South East,region,2021-03-28,32110
E12000008,South East,region,2021-03-27,62905
E12000008,South East,region,2021-03-26,50258
E12000008,South East,region,2021-03-25,46730
E12000008,South East,region,2021-03-24,41979
E12000008,South East,region,2021-03-23,43750
E12000008,South East,region,2021-03-22,48458
E12000008,South East,region,2021-03-21,58342
E12000008,South East,region,2021-03-20,132013
E12000008,South East,region,2021-03-19,103001
E12000008,South East,region,2021-03-18,85106
E12000008,South East,region,2021-03-17,73569
E12000008,South East,region,2021-03-16,66655
E12000008,South East,region,2021-03-15,60812
E12000008,South East,region,2021-03-14,40729
E12000008,South East,region,2021-03-13,91166
E12000008,South East,region,2021-03-12,57805
E12000008,South East,region,2021-03-11,22544
E12000008,South East,region,2021-03-10,28645
E12000008,South East,region,2021-03-09,29066
E12000008,South East,region,2021-03-08,28502
E12000008,South East,region,2021-03-07,24604
E12000008,South East,region,2021-03-06,67722
E12000008,South East,region,2021-03-05,79858
E12000008,South East,region,2021-03-04,40415
E12000008,South East,region,2021-03-03,30404
E12000008,South East,region,2021-03-02,25276
E12000008,South East,region,2021-03-01,23181
E12000008,South East,region,2021-02-28,29390
E12000008,South East,region,2021-02-27,59895
E12000008,South East,region,2021-02-26,70153
E12000008,South East,region,2021-02-25,71611
E12000008,South East,region,2021-02-24,61824
E12000008,South East,region,2021-02-23,43721
E12000008,South East,region,2021-02-22,25319
E12000008,South East,region,2021-02-21,16028
E12000008,South East,region,2021-02-20,51613
E12000008,South East,region,2021-02-19,48284
E12000008,South East,region,2021-02-18,72739
E12000008,South East,region,2021-02-17,66666
E12000008,South East,region,2021-02-16,47828
E12000008,South East,region,2021-02-15,37006
E12000008,South East,region,2021-02-14,31330
E12000008,South East,region,2021-02-13,76813
E12000008,South East,region,2021-02-12,72940
E12000008,South East,region,2021-02-11,63158
E12000008,South East,region,2021-02-10,58639
E12000008,South East,region,2021-02-09,55152
E12000008,South East,region,2021-02-08,44602
E12000008,South East,region,2021-02-07,41422
E12000008,South East,region,2021-02-06,89093
E12000008,South East,region,2021-02-05,68170
E12000008,South East,region,2021-02-04,64611
E12000008,South East,region,2021-02-03,58497
E12000008,South East,region,2021-02-02,53039
E12000008,South East,region,2021-02-01,46721
E12000008,South East,region,2021-01-31,48179
E12000008,South East,region,2021-01-30,73311
E12000008,South East,region,2021-01-29,78757
E12000008,South East,region,2021-01-28,52765
E12000008,South East,region,2021-01-27,36000
E12000008,South East,region,2021-01-26,34671
E12000008,South East,region,2021-01-25,28960
E12000008,South East,region,2021-01-24,28268
E12000008,South East,region,2021-01-23,74300
E12000008,South East,region,2021-01-22,75089
E12000008,South East,region,2021-01-21,59509
E12000008,South East,region,2021-01-20,46925
E12000008,South East,region,2021-01-19,44666
E12000008,South East,region,2021-01-18,23349
E12000008,South East,region,2021-01-17,21437
E12000008,South East,region,2021-01-16,44013
E12000008,South East,region,2021-01-15,53889
E12000008,South East,region,2021-01-14,43672
E12000008,South East,region,2021-01-13,39153
E12000008,South East,region,2021-01-12,26878
E12000008,South East,region,2021-01-11,16750
E12000008,South East,region,2021-01-10,19698
E12000008,South East,region,2021-01-09,42411
E12000008,South East,region,2021-01-08,42544
E12000008,South East,region,2021-01-07,34503
E12000008,South East,region,2021-01-06,14448
E12000008,South East,region,2021-01-05,10012
E12000008,South East,region,2021-01-04,5741
E12000008,South East,region,2021-01-03,2895
E12000008,South East,region,2021-01-02,4199
E12000008,South East,region,2021-01-01,6733
E12000008,South East,region,2020-12-31,14364
E12000008,South East,region,2020-12-30,17237
E12000008,South East,region,2020-12-29,7542
E12000008,South East,region,2020-12-28,1810
E12000008,South East,region,2020-12-27,937
E12000008,South East,region,2020-12-26,205
E12000008,South East,region,2020-12-25,14
E12000008,South East,region,2020-12-24,6320
E12000008,South East,region,2020-12-23,17153
E12000008,South East,region,2020-12-22,17249
E12000008,South East,region,2020-12-21,9537
E12000008,South East,region,2020-12-20,12860
E12000008,South East,region,2020-12-19,19236
E12000008,South East,region,2020-12-18,15123
E12000008,South East,region,2020-12-17,15308
E12000008,South East,region,2020-12-16,14982
E12000008,South East,region,2020-12-15,9103
E12000008,South East,region,2020-12-14,2037
E12000008,South East,region,2020-12-13,902
E12000008,South East,region,2020-12-12,1621
E12000008,South East,region,2020-12-11,2182
E12000008,South East,region,2020-12-10,1763
E12000008,South East,region,2020-12-09,1493
E12000008,South East,region,2020-12-08,1313
E12000009,South West,region,2021-10-10,632
E12000009,South West,region,2021-10-09,1038
E12000009,South West,region,2021-10-08,1246
E12000009,South West,region,2021-10-07,1414
E12000009,South West,region,2021-10-06,1300
E12000009,South West,region,2021-10-05,1513
E12000009,South West,region,2021-10-04,946
E12000009,South West,region,2021-10-03,778
E12000009,South West,region,2021-10-02,1222
E12000009,South West,region,2021-10-01,1258
E12000009,South West,region,2021-09-30,1345
E12000009,South West,region,2021-09-29,1198
E12000009,South West,region,2021-09-28,1097
E12000009,South West,region,2021-09-27,1000
E12000009,South West,region,2021-09-26,737
E12000009,South West,region,2021-09-25,1133
E12000009,South West,region,2021-09-24,1222
E12000009,South West,region,2021-09-23,1593
E12000009,South West,region,2021-09-22,1067
E12000009,South West,region,2021-09-21,1620
E12000009,South West,region,2021-09-20,1046
E12000009,South West,region,2021-09-19,786
E12000009,South West,region,2021-09-18,1693
E12000009,South West,region,2021-09-17,1380
E12000009,South West,region,2021-09-16,1557
E12000009,South West,region,2021-09-15,1793
E12000009,South West,region,2021-09-14,1341
E12000009,South West,region,2021-09-13,1084
E12000009,South West,region,2021-09-12,1020
E12000009,South West,region,2021-09-11,2937
E12000009,South West,region,2021-09-10,1569
E12000009,South West,region,2021-09-09,2100
E12000009,South West,region,2021-09-08,1881
E12000009,South West,region,2021-09-07,2230
E12000009,South West,region,2021-09-06,1793
E12000009,South West,region,2021-09-05,1371
E12000009,South West,region,2021-09-04,3090
E12000009,South West,region,2021-09-03,2474
E12000009,South West,region,2021-09-02,3509
E12000009,South West,region,2021-09-01,3143
E12000009,South West,region,2021-08-31,3131
E12000009,South West,region,2021-08-30,1735
E12000009,South West,region,2021-08-29,1879
E12000009,South West,region,2021-08-28,3389
E12000009,South West,region,2021-08-27,3567
E12000009,South West,region,2021-08-26,4885
E12000009,South West,region,2021-08-25,7691
E12000009,South West,region,2021-08-24,4958
E12000009,South West,region,2021-08-23,3271
E12000009,South West,region,2021-08-22,2933
E12000009,South West,region,2021-08-21,8135
E12000009,South West,region,2021-08-20,5486
E12000009,South West,region,2021-08-19,4958
E12000009,South West,region,2021-08-18,3854
E12000009,South West,region,2021-08-17,2430
E12000009,South West,region,2021-08-16,2148
E12000009,South West,region,2021-08-15,1445
E12000009,South West,region,2021-08-14,3097
E12000009,South West,region,2021-08-13,2867
E12000009,South West,region,2021-08-12,2492
E12000009,South West,region,2021-08-11,2539
E12000009,South West,region,2021-08-10,2251
E12000009,South West,region,2021-08-09,1781
E12000009,South West,region,2021-08-08,1468
E12000009,South West,region,2021-08-07,3111
E12000009,South West,region,2021-08-06,2240
E12000009,South West,region,2021-08-05,2766
E12000009,South West,region,2021-08-04,2397
E12000009,South West,region,2021-08-03,1933
E12000009,South West,region,2021-08-02,1709
E12000009,South West,region,2021-08-01,1854
E12000009,South West,region,2021-07-31,2683
E12000009,South West,region,2021-07-30,2322
E12000009,South West,region,2021-07-29,2813
E12000009,South West,region,2021-07-28,3732
E12000009,South West,region,2021-07-27,2213
E12000009,South West,region,2021-07-26,2645
E12000009,South West,region,2021-07-25,2027
E12000009,South West,region,2021-07-24,3622
E12000009,South West,region,2021-07-23,2967
E12000009,South West,region,2021-07-22,4224
E12000009,South West,region,2021-07-21,4472
E12000009,South West,region,2021-07-20,3331
E12000009,South West,region,2021-07-19,3568
E12000009,South West,region,2021-07-18,2715
E12000009,South West,region,2021-07-17,7102
E12000009,South West,region,2021-07-16,5251
E12000009,South West,region,2021-07-15,6621
E12000009,South West,region,2021-07-14,5065
E12000009,South West,region,2021-07-13,4192
E12000009,South West,region,2021-07-12,3772
E12000009,South West,region,2021-07-11,2768
E12000009,South West,region,2021-07-10,9156
E12000009,South West,region,2021-07-09,6979
E12000009,South West,region,2021-07-08,9345
E12000009,South West,region,2021-07-07,7762
E12000009,South West,region,2021-07-06,8116
E12000009,South West,region,2021-07-05,6629
E12000009,South West,region,2021-07-04,5752
E12000009,South West,region,2021-07-03,14319
E12000009,South West,region,2021-07-02,8784
E12000009,South West,region,2021-07-01,14083
E12000009,South West,region,2021-06-30,12503
E12000009,South West,region,2021-06-29,13844
E12000009,South West,region,2021-06-28,11805
E12000009,South West,region,2021-06-27,12393
E12000009,South West,region,2021-06-26,24275
E12000009,South West,region,2021-06-25,19394
E12000009,South West,region,2021-06-24,20259
E12000009,South West,region,2021-06-23,23960
E12000009,South West,region,2021-06-22,18097
E12000009,South West,region,2021-06-21,15737
E12000009,South West,region,2021-06-20,16325
E12000009,South West,region,2021-06-19,31155
E12000009,South West,region,2021-06-18,24434
E12000009,South West,region,2021-06-17,26311
E12000009,South West,region,2021-06-16,20937
E12000009,South West,region,2021-06-15,18420
E12000009,South West,region,2021-06-14,11308
E12000009,South West,region,2021-06-13,14036
E12000009,South West,region,2021-06-12,28036
E12000009,South West,region,2021-06-11,20327
E12000009,South West,region,2021-06-10,20083
E12000009,South West,region,2021-06-09,13587
E12000009,South West,region,2021-06-08,9221
E12000009,South West,region,2021-06-07,9848
E12000009,South West,region,2021-06-06,8900
E12000009,South West,region,2021-06-05,18023
E12000009,South West,region,2021-06-04,14287
E12000009,South West,region,2021-06-03,14272
E12000009,South West,region,2021-06-02,12887
E12000009,South West,region,2021-06-01,6701
E12000009,South West,region,2021-05-31,5481
E12000009,South West,region,2021-05-30,9196
E12000009,South West,region,2021-05-29,11455
E12000009,South West,region,2021-05-28,16113
E12000009,South West,region,2021-05-27,22605
E12000009,South West,region,2021-05-26,15761
E12000009,South West,region,2021-05-25,12575
E12000009,South West,region,2021-05-24,11430
E12000009,South West,region,2021-05-23,9981
E12000009,South West,region,2021-05-22,19675
E12000009,South West,region,2021-05-21,14548
E12000009,South West,region,2021-05-20,15470
E12000009,South West,region,2021-05-19,20791
E12000009,South West,region,2021-05-18,12290
E12000009,South West,region,2021-05-17,9594
E12000009,South West,region,2021-05-16,10537
E12000009,South West,region,2021-05-15,17817
E12000009,South West,region,2021-05-14,14905
E12000009,South West,region,2021-05-13,14845
E12000009,South West,region,2021-05-12,12639
E12000009,South West,region,2021-05-11,8581
E12000009,South West,region,2021-05-10,10698
E12000009,South West,region,2021-05-09,9197
E12000009,South West,region,2021-05-08,21227
E12000009,South West,region,2021-05-07,12841
E12000009,South West,region,2021-05-06,10167
E12000009,South West,region,2021-05-05,12383
E12000009,South West,region,2021-05-04,9002
E12000009,South West,region,2021-05-03,7603
E12000009,South West,region,2021-05-02,6724
E12000009,South West,region,2021-05-01,10880
E12000009,South West,region,2021-04-30,12574
E12000009,South West,region,2021-04-29,8179
E12000009,South West,region,2021-04-28,10129
E12000009,South West,region,2021-04-27,8618
E12000009,South West,region,2021-04-26,5025
E12000009,South West,region,2021-04-25,5960
E12000009,South West,region,2021-04-24,9674
E12000009,South West,region,2021-04-23,7705
E12000009,South West,region,2021-04-22,7993
E12000009,South West,region,2021-04-21,5953
E12000009,South West,region,2021-04-20,5480
E12000009,South West,region,2021-04-19,6673
E12000009,South West,region,2021-04-18,6440
E12000009,South West,region,2021-04-17,7510
E12000009,South West,region,2021-04-16,7829
E12000009,South West,region,2021-04-15,9890
E12000009,South West,region,2021-04-14,5019
E12000009,South West,region,2021-04-13,4917
E12000009,South West,region,2021-04-12,1777
E12000009,South West,region,2021-04-11,1036
E12000009,South West,region,2021-04-10,3528
E12000009,South West,region,2021-04-09,3086
E12000009,South West,region,2021-04-08,2342
E12000009,South West,region,2021-04-07,5068
E12000009,South West,region,2021-04-06,3824
E12000009,South West,region,2021-04-05,422
E12000009,South West,region,2021-04-04,275
E12000009,South West,region,2021-04-03,5094
E12000009,South West,region,2021-04-02,3230
E12000009,South West,region,2021-04-01,8561
E12000009,South West,region,2021-03-31,13733
E12000009,South West,region,2021-03-30,12479
E12000009,South West,region,2021-03-29,13561
E12000009,South West,region,2021-03-28,14420
E12000009,South West,region,2021-03-27,39511
E12000009,South West,region,2021-03-26,29074
E12000009,South West,region,2021-03-25,26315
E12000009,South West,region,2021-03-24,32206
E12000009,South West,region,2021-03-23,30753
E12000009,South West,region,2021-03-22,31611
E12000009,South West,region,2021-03-21,29739
E12000009,South West,region,2021-03-20,84689
E12000009,South West,region,2021-03-19,65552
E12000009,South West,region,2021-03-18,53745
E12000009,South West,region,2021-03-17,48413
E12000009,South West,region,2021-03-16,41452
E12000009,South West,region,2021-03-15,29065
E12000009,South West,region,2021-03-14,19051
E12000009,South West,region,2021-03-13,58782
E12000009,South West,region,2021-03-12,33161
E12000009,South West,region,2021-03-11,13883
E12000009,South West,region,2021-03-10,20682
E12000009,South West,region,2021-03-09,14334
E12000009,South West,region,2021-03-08,16317
E12000009,South West,region,2021-03-07,9905
E12000009,South West,region,2021-03-06,43975
E12000009,South West,region,2021-03-05,35445
E12000009,South West,region,2021-03-04,40225
E12000009,South West,region,2021-03-03,35098
E12000009,South West,region,2021-03-02,19307
E12000009,South West,region,2021-03-01,17391
E12000009,South West,region,2021-02-28,14243
E12000009,South West,region,2021-02-27,42516
E12000009,South West,region,2021-02-26,48687
E12000009,South West,region,2021-02-25,49884
E12000009,South West,region,2021-02-24,47374
E12000009,South West,region,2021-02-23,31443
E12000009,South West,region,2021-02-22,14761
E12000009,South West,region,2021-02-21,6806
E12000009,South West,region,2021-02-20,37182
E12000009,South West,region,2021-02-19,34246
E12000009,South West,region,2021-02-18,42784
E12000009,South West,region,2021-02-17,46437
E12000009,South West,region,2021-02-16,29634
E12000009,South West,region,2021-02-15,22667
E12000009,South West,region,2021-02-14,19445
E12000009,South West,region,2021-02-13,56493
E12000009,South West,region,2021-02-12,50937
E12000009,South West,region,2021-02-11,53413
E12000009,South West,region,2021-02-10,38776
E12000009,South West,region,2021-02-09,41494
E12000009,South West,region,2021-02-08,29992
E12000009,South West,region,2021-02-07,31655
E12000009,South West,region,2021-02-06,64211
E12000009,South West,region,2021-02-05,47300
E12000009,South West,region,2021-02-04,46274
E12000009,South West,region,2021-02-03,42570
E12000009,South West,region,2021-02-02,32895
E12000009,South West,region,2021-02-01,28214
E12000009,South West,region,2021-01-31,26895
E12000009,South West,region,2021-01-30,60376
E12000009,South West,region,2021-01-29,54676
E12000009,South West,region,2021-01-28,36100
E12000009,South West,region,2021-01-27,26853
E12000009,South West,region,2021-01-26,28026
E12000009,South West,region,2021-01-25,23056
E12000009,South West,region,2021-01-24,20598
E12000009,South West,region,2021-01-23,60791
E12000009,South West,region,2021-01-22,54282
E12000009,South West,region,2021-01-21,30548
E12000009,South West,region,2021-01-20,35004
E12000009,South West,region,2021-01-19,31203
E12000009,South West,region,2021-01-18,14291
E12000009,South West,region,2021-01-17,16418
E12000009,South West,region,2021-01-16,33891
E12000009,South West,region,2021-01-15,37182
E12000009,South West,region,2021-01-14,29627
E12000009,South West,region,2021-01-13,27597
E12000009,South West,region,2021-01-12,20053
E12000009,South West,region,2021-01-11,11934
E12000009,South West,region,2021-01-10,10049
E12000009,South West,region,2021-01-09,20283
E12000009,South West,region,2021-01-08,27145
E12000009,South West,region,2021-01-07,21606
E12000009,South West,region,2021-01-06,9056
E12000009,South West,region,2021-01-05,5677
E12000009,South West,region,2021-01-04,2520
E12000009,South West,region,2021-01-03,3120
E12000009,South West,region,2021-01-02,5473
E12000009,South West,region,2021-01-01,2602
E12000009,South West,region,2020-12-31,11936
E12000009,South West,region,2020-12-30,11554
E12000009,South West,region,2020-12-29,3424
E12000009,South West,region,2020-12-28,2111
E12000009,South West,region,2020-12-27,954
E12000009,South West,region,2020-12-26,2
E12000009,South West,region,2020-12-25,4
E12000009,South West,region,2020-12-24,2004
E12000009,South West,region,2020-12-23,6521
E12000009,South West,region,2020-12-22,8500
E12000009,South West,region,2020-12-21,8695
E12000009,South West,region,2020-12-20,11881
E12000009,South West,region,2020-12-19,12735
E12000009,South West,region,2020-12-18,8705
E12000009,South West,region,2020-12-17,13986
E12000009,South West,region,2020-12-16,13606
E12000009,South West,region,2020-12-15,6667
E12000009,South West,region,2020-12-14,1168
E12000009,South West,region,2020-12-13,606
E12000009,South West,region,2020-12-12,2628
E12000009,South West,region,2020-12-11,1352
E12000009,South West,region,2020-12-10,921
E12000009,South West,region,2020-12-09,752
E12000009,South West,region,2020-12-08,302
